transaction_id,date,merchant_raw,description,amount,transaction_type,payment_method,category,subcategory,merchant_clean,description_clean,text_features,log_amount,full_target
TXN_C_005082,2025-05-03 08:51:00,INCOME TAX REFUND CPC BANGALORE,Direct tax refund FY2024-25 credit,36572.88,credit,Direct Deposit,INCOME,Other Income,INCOME TAX REFUND CPC BANGALORE,direct tax refund fy2024 25 credit,INCOME TAX REFUND CPC BANGALORE direct tax refund fy2024 25 credit,10.507089603409892,INCOME::Other Income
TXN_C_000042,2025-11-25 16:25:00,RAZORPAY*TATA POWER DDL BILL PAY,Monthly residential power consumption,2679.36,debit,Net Banking,EXPENSE,Bills & Utilities,RAZORPAY POWER DDL BILL PAY,monthly residential power consumption,RAZORPAY POWER DDL BILL PAY monthly residential power consumption,7.893706392841866,EXPENSE::Bills & Utilities
TXN_C_001835,2025-11-17 16:08:00,RAZORPAY*IMPS/NEFT TO SISTER ACCOUNT BANGALORE,Inter-bank savings account funds transfer ref:83188,31053.84,transfer,Net Banking,TRANSFER,Bank Transfer,RAZORPAY NEFT TO SISTER ACCOUNT BANGALORE,inter bank savings account funds transfer,RAZORPAY NEFT TO SISTER ACCOUNT BANGALORE inter bank savings account funds transfer,10.343509952830718,TRANSFER::Bank Transfer
TXN_C_004965,2025-01-29 23:11:00,INDRAPRASTHA GAS IGL BILL MUMBAI,Piped cooking natural gas monthly bill ref:58467,1370.25,debit,Net Banking,EXPENSE,Bills & Utilities,INDRAPRASTHA GAS IGL BILL MUMBAI,piped cooking natural gas monthly bill,INDRAPRASTHA GAS IGL BILL MUMBAI piped cooking natural gas monthly bill,7.22347801158944,EXPENSE::Bills & Utilities
TXN_C_005977,2025-05-26 19:17:00,RAZORPAY*BHARATPE QR SETTLEMENT,Retail store daily UPI merchant collection,18005.02,credit,UPI,INCOME,Business Income,RAZORPAY QR SETTLEMENT,retail store daily upi merchant collection,RAZORPAY QR SETTLEMENT retail store daily upi merchant collection,9.79846142540867,INCOME::Business Income
TXN_C_002630,2025-01-09 04:19:00,POS UBER INDIA RIDES BANGALORE,Cab ride home from office commute ref:99370,433.48,debit,Credit Card,EXPENSE,Transport,UBER INDIA RIDES BANGALORE,cab ride home from office commute,UBER INDIA RIDES BANGALORE cab ride home from office commute,6.07414991372659,EXPENSE::Transport
TXN_C_001346,2025-07-09 14:59:00,CRED-OLA CABS TRIP #94812,City taxi rideshare transport,341.88,debit,Ola Money,EXPENSE,Transport,CRED OLA CABS TRIP,city taxi rideshare transport,CRED OLA CABS TRIP city taxi rideshare transport,5.837380531725267,EXPENSE::Transport
TXN_C_003603,2025-09-26 18:56:00,HALDIRAMS RESTAURANT NOIDA BANGALORE,North Indian thali and sweets,804.28,debit,Debit Card,EXPENSE,Food,HALDIRAMS RESTAURANT NOIDA BANGALORE,north indian thali and sweets,HALDIRAMS RESTAURANT NOIDA BANGALORE north indian thali and sweets,6.69119004302805,EXPENSE::Food
TXN_C_000493,2025-07-10 11:54:00,BHARATPE-FLIPKART INTERNET PVT LTD STORE,Smartphone accessories audio headphones,15016.22,debit,Credit Card,EXPENSE,Shopping,BHARATPE FLIPKART INTERNET PVT LTD STORE,smartphone accessories audio headphones,BHARATPE FLIPKART INTERNET PVT LTD STORE smartphone accessories audio headphones,9.61695282163623,EXPENSE::Shopping
TXN_C_001789,2025-04-24 10:33:00,POS PAYTM BUSINESS SETTLEMENT CR,Shop sales disbursement,131566.8,credit,Bank Transfer,INCOME,Business Income,PAYTM BUSINESS SETTLEMENT CR,shop sales disbursement,PAYTM BUSINESS SETTLEMENT CR shop sales disbursement,11.787277587083047,INCOME::Business Income
TXN_C_004299,2025-05-05 23:58:00,DELHI METRO DMRC CARD RECHARGE PUNE,Subway smart card automated reload,559.12,debit,Debit Card,EXPENSE,Transport,DELHI METRO DMRC CARD RECHARGE PUNE,subway smart card automated reload,DELHI METRO DMRC CARD RECHARGE PUNE subway smart card automated reload,6.3281510464875765,EXPENSE::Transport
TXN_C_005179,2025-11-12 09:31:00,SOCIETY MAINTENANCE CHARGES,Monthly gated community maintenance water,7919.79,debit,Net Banking,EXPENSE,Rent & Housing,SOCIETY MAINTENANCE CHARGES,monthly gated community maintenance water,SOCIETY MAINTENANCE CHARGES monthly gated community maintenance water,8.97724622730877,EXPENSE::Rent & Housing
TXN_C_003698,2025-10-10 03:28:00,YOUTUBE PREMIUM INDIA HYD,Ad-free video streaming family plan,181.76,debit,UPI AutoPay,EXPENSE,Subscriptions,YOUTUBE PREMIUM INDIA HYD,ad free video streaming family plan,YOUTUBE PREMIUM INDIA HYD ad free video streaming family plan,5.208173816695071,EXPENSE::Subscriptions
TXN_C_001500,2025-09-06 10:38:00,BILLDESK-ICICI CREDIT CARD AUTO DEBIT,Monthly statement balance autopay deduction,57573.39,transfer,Auto Debit,TRANSFER,Credit Card Payment,BILLDESK ICICI CREDIT CARD AUTO,monthly statement balance autopay deduction,BILLDESK ICICI CREDIT CARD AUTO monthly statement balance autopay deduction,10.960833129756512,TRANSFER::Credit Card Payment
TXN_C_004360,2025-06-09 12:01:00,STARBUCKS COFFEE CONNAUGHT PL,Cappuccino and classic cold coffee ref:25142,284.13,debit,UPI,EXPENSE,Food,STARBUCKS COFFEE CONNAUGHT PL,cappuccino and classic cold coffee,STARBUCKS COFFEE CONNAUGHT PL cappuccino and classic cold coffee,5.652945216619142,EXPENSE::Food
TXN_C_002533,2025-07-22 22:32:00,POS FLIPKART INTERNET PVT LTD,Smartphone accessories audio headphones,22663.38,debit,Credit Card,EXPENSE,Shopping,FLIPKART INTERNET PVT LTD,smartphone accessories audio headphones,FLIPKART INTERNET PVT LTD smartphone accessories audio headphones,10.028549808048226,EXPENSE::Shopping
TXN_C_000845,2025-12-23 22:31:00,HALDIRAMS RESTAURANT NOIDA,North Indian thali and sweets,795.8,debit,Debit Card,EXPENSE,Food,HALDIRAMS RESTAURANT NOIDA,north indian thali and sweets,HALDIRAMS RESTAURANT NOIDA north indian thali and sweets,6.6806037062703885,EXPENSE::Food
TXN_C_005535,2025-07-26 02:17:00,CHAI POINT CYBER CITY DELHI,Ginger tea samosa and banana cake,250.38,debit,UPI,EXPENSE,Food,CHAI POINT CYBER CITY DELHI,ginger tea samosa and banana cake,CHAI POINT CYBER CITY DELHI ginger tea samosa and banana cake,5.526965738496691,EXPENSE::Food
TXN_C_002464,2025-10-01 09:01:00,MAX HEALTHCARE CLINIC DOCTOR,Outpatient specialist doctor consultation ref:60379,832.61,debit,UPI,EXPENSE,Healthcare,MAX HEALTHCARE CLINIC DOCTOR,outpatient specialist doctor consultation,MAX HEALTHCARE CLINIC DOCTOR outpatient specialist doctor consultation,6.725765667088377,EXPENSE::Healthcare
TXN_C_003242,2025-12-16 12:20:00,IHMCL FASTAG TOLL PLAZA,National highway automated toll deduction ref:28119,794.81,debit,Auto Debit,EXPENSE,Transport,IHMCL FASTAG TOLL PLAZA,national highway automated toll deduction,IHMCL FASTAG TOLL PLAZA national highway automated toll deduction,6.679360463885226,EXPENSE::Transport
TXN_C_003982,2025-07-14 09:53:00,UPI-LOCAL DRY CLEANERS AND LAUNDRY,Steam press dry cleaning clothes ref:31652,846.45,debit,Cash,EXPENSE,Other Expense,UPI LOCAL DRY CLEANERS AND LAUNDRY,steam press dry cleaning clothes,UPI LOCAL DRY CLEANERS AND LAUNDRY steam press dry cleaning clothes,6.742231840464063,EXPENSE::Other Expense
TXN_C_001938,2025-04-26 09:00:00,GPAY UPI TO RAHUL SHARMA,Instant peer to peer money transfer,13398.77,transfer,UPI,TRANSFER,Bank Transfer,GPAY UPI TO RAHUL SHARMA,instant peer to peer money transfer,GPAY UPI TO RAHUL SHARMA instant peer to peer money transfer,9.502992821612592,TRANSFER::Bank Transfer
TXN_C_002010,2025-01-15 08:15:00,AIRTEL PREPAID/POSTPAID BILL,Mobile recharge and 5G family plan ref:79584,495.35,debit,Credit Card,EXPENSE,Bills & Utilities,AIRTEL PREPAID POSTPAID BILL,mobile recharge and 5g family plan,AIRTEL PREPAID POSTPAID BILL mobile recharge and 5g family plan,6.207281323035731,EXPENSE::Bills & Utilities
TXN_C_002263,2025-08-08 13:48:00,RAZORPAY*ZERODHA BROKING FUND ADD,UPI funds add to Demat trading account,1943.84,transfer,Net Banking,TRANSFER,Investment,RAZORPAY BROKING FUND ADD,upi funds add to demat trading account,RAZORPAY BROKING FUND ADD upi funds add to demat trading account,7.5729349904580285,TRANSFER::Investment
TXN_C_002793,2025-06-15 03:05:00,APOLLO PHARMACY MEDICAL,Prescription diabetes and blood pressure drugs,2713.78,debit,Credit Card,EXPENSE,Healthcare,APOLLO PHARMACY MEDICAL,prescription diabetes and blood pressure drugs,APOLLO PHARMACY MEDICAL prescription diabetes and blood pressure drugs,7.906466197777272,EXPENSE::Healthcare
TXN_C_005649,2025-03-22 22:23:00,BHARATPE-INDIGO AIRLINES TICKETS,Direct domestic airfare booking,17601.92,debit,UPI,EXPENSE,Travel,BHARATPE INDIGO AIRLINES TICKETS,direct domestic airfare booking,BHARATPE INDIGO AIRLINES TICKETS direct domestic airfare booking,9.77582007635576,EXPENSE::Travel
TXN_C_005057,2025-04-12 18:03:00,INDIAN OIL CORP PETROL PUMP DELHI,Two-wheeler petrol tank fuel refill,969.23,debit,UPI,EXPENSE,Fuel,INDIAN OIL CORP PETROL PUMP DELHI,two wheeler petrol tank fuel refill,INDIAN OIL CORP PETROL PUMP DELHI two wheeler petrol tank fuel refill,6.87753315679255,EXPENSE::Fuel
TXN_C_005268,2025-07-18 19:49:00,HPCL PETROL OUTLET PUNE,Diesel fuel refill for SUV,4983.71,debit,Debit Card,EXPENSE,Fuel,HPCL PETROL OUTLET PUNE,diesel fuel refill for suv,HPCL PETROL OUTLET PUNE diesel fuel refill for suv,8.514130506180164,EXPENSE::Fuel
TXN_C_003987,2025-05-29 13:29:00,POS CRED CASHBACK REWARD TO BANK,Credit card bill payment cashback reward,1129.48,credit,UPI,INCOME,Other Income,CRED CASHBACK REWARD TO BANK,credit card bill payment cashback reward,CRED CASHBACK REWARD TO BANK credit card bill payment cashback reward,7.03039760027449,INCOME::Other Income
TXN_C_005331,2025-08-30 20:05:00,SWIGGY INSTAMART GROCERY NOIDA,Pantry staples oil wheat dal spices,1406.93,debit,Credit Card,EXPENSE,Groceries,SWIGGY INSTAMART GROCERY NOIDA,pantry staples oil wheat dal spices,SWIGGY INSTAMART GROCERY NOIDA pantry staples oil wheat dal spices,7.24987581957302,EXPENSE::Groceries
TXN_C_002181,2025-11-09 18:36:00,NYKAA E-RETAIL BEAUTY,Skincare grooming perfumes and cosmetics,2174.35,debit,UPI,EXPENSE,Shopping,NYKAA E BEAUTY,skincare grooming perfumes and cosmetics,NYKAA E BEAUTY skincare grooming perfumes and cosmetics,7.684944850116854,EXPENSE::Shopping
TXN_C_000091,2025-05-03 22:10:00,STARBUCKS COFFEE CONNAUGHT PL,Cappuccino and classic cold coffee ref:92578,676.21,debit,Credit Card,EXPENSE,Food,STARBUCKS COFFEE CONNAUGHT PL,cappuccino and classic cold coffee,STARBUCKS COFFEE CONNAUGHT PL cappuccino and classic cold coffee,6.517981416836309,EXPENSE::Food
TXN_C_001173,2025-12-02 07:18:00,POS IRCTC RAILWAY TICKET BOOKING,Train journey 3rd AC express tickets ref:51173,1761.25,debit,UPI,EXPENSE,Travel,IRCTC RAILWAY TICKET BOOKING,train journey 3rd ac express tickets,IRCTC RAILWAY TICKET BOOKING train journey 3rd ac express tickets,7.474346680653985,EXPENSE::Travel
TXN_C_002081,2025-07-02 16:45:00,UPI-UPWORK FOREX INWARD REMITTANCE STORE,Freelance UI/UX design project fee,30428.49,credit,Bank Transfer,INCOME,Freelance,UPI UPWORK FOREX INWARD REMITTANCE STORE,freelance ui ux design project fee,UPI UPWORK FOREX INWARD REMITTANCE STORE freelance ui ux design project fee,10.323167482974034,INCOME::Freelance
TXN_C_002377,2025-07-19 18:16:00,BHARATPE-FLIPKART INTERNET PVT LTD,Smartphone accessories audio headphones,7354.35,debit,Credit Card,EXPENSE,Shopping,BHARATPE FLIPKART INTERNET PVT LTD,smartphone accessories audio headphones,BHARATPE FLIPKART INTERNET PVT LTD smartphone accessories audio headphones,8.90318321857906,EXPENSE::Shopping
TXN_C_005548,2025-09-08 20:00:00,BHARATPE QR SETTLEMENT,Retail store daily UPI merchant collection,84915.07,credit,UPI,INCOME,Business Income,BHARATPE QR SETTLEMENT,retail store daily upi merchant collection,BHARATPE QR SETTLEMENT retail store daily upi merchant collection,11.34941863589561,INCOME::Business Income
TXN_C_000389,2025-07-16 00:02:00,URBAN COMPANY SALON AT HOME,Men grooming haircut and massage services,2135.86,debit,UPI,EXPENSE,Personal Care,URBAN COMPANY SALON AT HOME,men grooming haircut and massage services,URBAN COMPANY SALON AT HOME men grooming haircut and massage services,7.6670927407725555,EXPENSE::Personal Care
TXN_C_000877,2025-11-27 16:23:00,LIC OF INDIA LIFE POLICY PREM,Quarterly life insurance policy premium ref:60871,11891.35,debit,UPI,EXPENSE,Insurance,LIC OF INDIA LIFE POLICY PREM,quarterly life insurance policy premium,LIC OF INDIA LIFE POLICY PREM quarterly life insurance policy premium,9.383650615235512,EXPENSE::Insurance
TXN_C_002084,2025-04-04 06:53:00,UPI-HDFC FIXED DEPOSIT CREATE PUNE,Term deposit lock-in placement for 1 year ref:36830,36696.11,transfer,Net Banking,TRANSFER,Savings,UPI HDFC FIXED DEPOSIT CREATE PUNE,term deposit lock in placement for 1 year,UPI HDFC FIXED DEPOSIT CREATE PUNE term deposit lock in placement for 1 year,10.51045328434798,TRANSFER::Savings
TXN_C_005995,2025-08-23 12:24:00,HDFC BANK FD INTEREST CR,Quarterly fixed deposit interest payout,10258.15,credit,Bank Credit,INCOME,Interest,HDFC BANK FD INTEREST CR,quarterly fixed deposit interest payout,HDFC BANK FD INTEREST CR quarterly fixed deposit interest payout,9.235925269288941,INCOME::Interest
TXN_C_000744,2025-02-16 12:53:00,BESCOM ELECTRICITY BILL,Monthly home electricity utility power bill,3889.92,debit,Auto Debit,EXPENSE,Bills & Utilities,BESCOM ELECTRICITY BILL,monthly home electricity utility power bill,BESCOM ELECTRICITY BILL monthly home electricity utility power bill,8.266400912505905,EXPENSE::Bills & Utilities
TXN_C_003708,2025-03-29 07:18:00,POS CROMA ELECTRONICS STORE PUNE,Home appliance laptop monitor accessories,39648.62,debit,Credit Card,EXPENSE,Shopping,CROMA ELECTRONICS STORE PUNE,home appliance laptop monitor accessories,CROMA ELECTRONICS STORE PUNE home appliance laptop monitor accessories,10.587836643158305,EXPENSE::Shopping
TXN_C_003325,2025-08-18 00:19:00,HDFC BANK ATM OUT OF NETWORK FEE,Non-home bank ATM transaction surcharge ref:82188,30.99,debit,Bank Debit,EXPENSE,Fees & Charges,HDFC BANK ATM OUT OF NETWORK FEE,non home bank atm transaction surcharge,HDFC BANK ATM OUT OF NETWORK FEE non home bank atm transaction surcharge,3.4654233539614268,EXPENSE::Fees & Charges
TXN_C_001418,2025-02-06 19:04:00,SWIGGY*BANGALORE RESTAURANT PUNE,Food delivery dinner order biryani,1125.04,debit,Debit Card,EXPENSE,Food,SWIGGY RESTAURANT PUNE,food delivery dinner order biryani,SWIGGY RESTAURANT PUNE food delivery dinner order biryani,7.02646233204736,EXPENSE::Food
TXN_C_001647,2025-11-20 11:01:00,BHARATPE-SWIGGY*BANGALORE RESTAURANT DELHI,Food delivery dinner order biryani,1308.15,debit,Credit Card,EXPENSE,Food,BHARATPE SWIGGY RESTAURANT DELHI,food delivery dinner order biryani,BHARATPE SWIGGY RESTAURANT DELHI food delivery dinner order biryani,7.177133350635882,EXPENSE::Food
TXN_C_001763,2025-07-22 09:32:00,GOOGLE PAY REWARD CASHBACK,Scratch card UPI transaction cashback,87.61,credit,UPI,INCOME,Other Income,GOOGLE PAY REWARD CASHBACK,scratch card upi transaction cashback,GOOGLE PAY REWARD CASHBACK scratch card upi transaction cashback,4.484244718059211,INCOME::Other Income
TXN_C_004500,2025-10-13 22:54:00,RAPIDO BIKE TAXI RIDE,Quick metro station last-mile commute,50.44,debit,UPI,EXPENSE,Transport,RAPIDO BIKE TAXI RIDE,quick metro station last mile commute,RAPIDO BIKE TAXI RIDE quick metro station last mile commute,3.940416079929364,EXPENSE::Transport
TXN_C_005784,2025-04-19 17:56:00,CRED CASHBACK REWARD TO BANK,Credit card bill payment cashback reward,1294.77,credit,UPI,INCOME,Other Income,CRED CASHBACK REWARD TO BANK,credit card bill payment cashback reward,CRED CASHBACK REWARD TO BANK credit card bill payment cashback reward,7.166860392026907,INCOME::Other Income
TXN_C_002767,2025-11-05 05:16:00,SOCIETY MAINTENANCE CHARGES PUNE,Monthly gated community maintenance water,2028.36,debit,Net Banking,EXPENSE,Rent & Housing,SOCIETY MAINTENANCE CHARGES PUNE,monthly gated community maintenance water,SOCIETY MAINTENANCE CHARGES PUNE monthly gated community maintenance water,7.615475751391543,EXPENSE::Rent & Housing
TXN_C_005432,2025-08-12 19:33:00,RAZORPAY*SBI TERM DEPOSIT INTEREST,Cumulative term deposit interest ref:60073,22964.63,credit,Bank Credit,INCOME,Interest,RAZORPAY TERM DEPOSIT INTEREST,cumulative term deposit interest,RAZORPAY TERM DEPOSIT INTEREST cumulative term deposit interest,10.041754029433909,INCOME::Interest
TXN_C_003069,2025-03-06 07:14:00,ZEPTO QUICK COMMERCE MUMBAI,10-min grocery delivery milk bread curd,1339.44,debit,Paytm,EXPENSE,Groceries,ZEPTO QUICK COMMERCE MUMBAI,10 min grocery delivery milk bread curd,ZEPTO QUICK COMMERCE MUMBAI 10 min grocery delivery milk bread curd,7.200753197256153,EXPENSE::Groceries
TXN_C_004616,2025-01-27 08:47:00,FLIPKART INTERNET PVT LTD,Smartphone accessories audio headphones ref:75015,21458.68,debit,Credit Card,EXPENSE,Shopping,FLIPKART INTERNET PVT LTD,smartphone accessories audio headphones,FLIPKART INTERNET PVT LTD smartphone accessories audio headphones,9.973931104610326,EXPENSE::Shopping
TXN_C_000116,2025-12-23 17:26:00,PAYTM*ICICI CREDIT CARD AUTO DEBIT,Monthly statement balance autopay deduction ref:69459,24776.64,transfer,Auto Debit,TRANSFER,Credit Card Payment,PAYTM CREDIT CARD AUTO,monthly statement balance autopay deduction,PAYTM CREDIT CARD AUTO monthly statement balance autopay deduction,10.11769691255246,TRANSFER::Credit Card Payment
TXN_C_000881,2025-08-07 14:29:00,SWIGGY INSTAMART GROCERY,Pantry staples oil wheat dal spices,2908.73,debit,Credit Card,EXPENSE,Groceries,SWIGGY INSTAMART GROCERY,pantry staples oil wheat dal spices,SWIGGY INSTAMART GROCERY pantry staples oil wheat dal spices,7.975815572355728,EXPENSE::Groceries
TXN_C_002627,2025-06-18 09:35:00,UPI-HDFC BANK FD INTEREST CR,Quarterly fixed deposit interest payout,4238.35,credit,Bank Credit,INCOME,Interest,UPI HDFC BANK FD INTEREST CR,quarterly fixed deposit interest payout,UPI HDFC BANK FD INTEREST CR quarterly fixed deposit interest payout,8.352165234587275,INCOME::Interest
TXN_C_002478,2025-12-15 00:04:00,ICICI CREDIT CARD ANNUAL FEE PUNE,Annual credit card membership charges ref:59081,3364.68,debit,Statement Debit,EXPENSE,Fees & Charges,ICICI CREDIT CARD ANNUAL FEE PUNE,annual credit card membership charges,ICICI CREDIT CARD ANNUAL FEE PUNE annual credit card membership charges,8.121385301901109,EXPENSE::Fees & Charges
TXN_C_002093,2025-09-02 19:39:00,BIGBASKET SUPERMARKET ORDER,Monthly household monthly grocery order,4914.95,debit,Credit Card,EXPENSE,Groceries,BIGBASKET SUPERMARKET ORDER,monthly household monthly grocery order,BIGBASKET SUPERMARKET ORDER monthly household monthly grocery order,8.500240299763576,EXPENSE::Groceries
TXN_C_000085,2025-12-11 08:36:00,FLIPKART INTERNET PVT LTD,Smartphone accessories audio headphones,33307.0,debit,UPI,EXPENSE,Shopping,FLIPKART INTERNET PVT LTD,smartphone accessories audio headphones,FLIPKART INTERNET PVT LTD smartphone accessories audio headphones,10.41355288735571,EXPENSE::Shopping
TXN_C_004269,2025-11-21 00:16:00,BHARATPE-PHONEPE P2P UPI TRANSFER MUMBAI,Split dinner bill with friend UPI payment ref:47983,142.5,transfer,UPI,TRANSFER,Bank Transfer,BHARATPE PHONEPE P2P UPI TRANSFER MUMBAI,split dinner bill with friend upi payment,BHARATPE PHONEPE P2P UPI TRANSFER MUMBAI split dinner bill with friend upi payment,4.966335035199676,TRANSFER::Bank Transfer
TXN_C_000130,2025-01-27 09:38:00,BHARATPE-INDRAPRASTHA GAS IGL BILL,Piped cooking natural gas monthly bill,992.11,debit,Net Banking,EXPENSE,Bills & Utilities,BHARATPE INDRAPRASTHA GAS IGL BILL,piped cooking natural gas monthly bill,BHARATPE INDRAPRASTHA GAS IGL BILL piped cooking natural gas monthly bill,6.900841433338024,EXPENSE::Bills & Utilities
TXN_C_002947,2025-09-24 18:51:00,NOBROKER RENTPAY TO LANDLORD BANGALORE,Monthly 2BHK residential flat house rent,43401.88,debit,Credit Card,EXPENSE,Rent & Housing,NOBROKER RENTPAY TO LANDLORD BANGALORE,monthly 2bhk residential flat house rent,NOBROKER RENTPAY TO LANDLORD BANGALORE monthly 2bhk residential flat house rent,10.67828107733381,EXPENSE::Rent & Housing
