user_id,income_range,transaction_count,payment_method_count,subscription_count,expense_tracking_frequency,manual_tracking_frequency,missed_transaction_frequency,budgeting_frequency,impulse_spending_tendency,digital_wallet_usage_pct,savings_behavior_pct,financial_tracking_difficulty,income_ordinal,estimated_income
RESP_IN_00950,"> ₹25,00,000",110,3,5,3,1,4,1,3,89.3,19.3,10,5,3500000
RESP_IN_00951,"< ₹3,00,000",105,3,9,1,3,5,4,1,72.1,33.0,10,1,200000
RESP_IN_00952,"₹3,00,000 - ₹6,00,000",111,4,8,1,1,5,3,2,100.0,36.7,10,2,450000
RESP_IN_00953,"₹6,00,000 - ₹12,00,000",139,5,10,1,4,5,5,2,87.5,35.1,10,3,900000
RESP_IN_00954,"< ₹3,00,000",154,5,5,4,3,5,3,3,87.2,25.6,10,1,200000
RESP_IN_00955,"₹3,00,000 - ₹6,00,000",125,5,6,2,2,5,1,1,100.0,24.9,10,2,450000
RESP_IN_00956,"> ₹25,00,000",111,4,8,1,2,5,5,3,76.1,31.0,10,5,3500000
RESP_IN_00957,"₹12,00,000 - ₹25,00,000",72,2,4,3,3,3,3,3,100.0,23.9,8,4,1850000
RESP_IN_00958,"< ₹3,00,000",94,3,6,5,5,3,2,1,92.8,31.5,10,1,200000
RESP_IN_00959,"₹6,00,000 - ₹12,00,000",125,4,4,1,4,5,1,3,88.4,22.4,10,3,900000
RESP_IN_00960,"₹3,00,000 - ₹6,00,000",109,5,10,2,1,4,1,1,100.0,24.0,10,2,450000
RESP_IN_00961,"₹6,00,000 - ₹12,00,000",84,2,7,2,5,2,2,5,81.3,12.0,10,3,900000
RESP_IN_00962,"₹6,00,000 - ₹12,00,000",138,5,9,2,3,5,2,3,83.6,22.3,10,3,900000
RESP_IN_00963,"₹3,00,000 - ₹6,00,000",80,2,6,3,1,3,3,3,84.8,33.8,8,2,450000
RESP_IN_00964,"₹3,00,000 - ₹6,00,000",85,3,8,2,2,3,4,4,69.7,21.8,9,2,450000
RESP_IN_00965,"₹6,00,000 - ₹12,00,000",131,5,6,1,4,5,2,3,83.0,21.9,10,3,900000
RESP_IN_00966,"₹6,00,000 - ₹12,00,000",107,3,7,3,4,4,1,2,100.0,24.9,10,3,900000
RESP_IN_00967,"₹3,00,000 - ₹6,00,000",86,4,7,2,4,5,2,1,82.3,34.4,10,2,450000
RESP_IN_00968,"₹3,00,000 - ₹6,00,000",146,6,8,3,1,5,1,4,100.0,12.3,10,2,450000
RESP_IN_00969,"₹3,00,000 - ₹6,00,000",85,2,6,2,4,2,1,3,81.5,27.3,9,2,450000
RESP_IN_00970,"> ₹25,00,000",110,3,6,3,5,4,3,4,100.0,26.8,10,5,3500000
RESP_IN_00971,"₹6,00,000 - ₹12,00,000",157,7,11,3,3,5,1,2,93.5,27.2,10,3,900000
RESP_IN_00972,"₹3,00,000 - ₹6,00,000",107,4,6,4,2,3,4,3,100.0,27.4,9,2,450000
RESP_IN_00973,"₹3,00,000 - ₹6,00,000",99,3,6,4,4,3,3,2,91.3,32.5,10,2,450000
RESP_IN_00974,"₹3,00,000 - ₹6,00,000",128,5,7,4,1,5,3,5,100.0,21.1,10,2,450000
RESP_IN_00975,"< ₹3,00,000",134,6,6,2,5,5,5,1,100.0,45.2,10,1,200000
RESP_IN_00976,"₹3,00,000 - ₹6,00,000",120,4,6,1,1,5,3,1,100.0,39.6,10,2,450000
RESP_IN_00977,"> ₹25,00,000",79,1,3,3,2,4,1,4,82.4,12.5,8,5,3500000
RESP_IN_00978,"₹6,00,000 - ₹12,00,000",95,4,4,4,1,5,5,3,77.3,37.8,9,3,900000
RESP_IN_00979,"₹6,00,000 - ₹12,00,000",128,4,6,4,2,4,4,3,100.0,22.6,10,3,900000
RESP_IN_00980,"₹12,00,000 - ₹25,00,000",96,2,5,4,2,3,1,3,88.9,31.3,9,4,1850000
RESP_IN_00981,"₹3,00,000 - ₹6,00,000",97,3,7,4,5,4,4,3,97.4,28.9,9,2,450000
RESP_IN_00982,"₹6,00,000 - ₹12,00,000",169,7,9,5,5,5,1,4,87.2,21.3,10,3,900000
RESP_IN_00983,"₹3,00,000 - ₹6,00,000",103,3,6,3,4,3,3,1,93.9,37.7,9,2,450000
RESP_IN_00984,"₹12,00,000 - ₹25,00,000",154,7,10,2,4,5,2,4,100.0,28.1,10,4,1850000
RESP_IN_00985,"₹12,00,000 - ₹25,00,000",113,3,6,2,3,4,4,3,89.9,33.5,10,4,1850000
RESP_IN_00986,"₹12,00,000 - ₹25,00,000",80,2,7,1,3,2,2,4,92.2,23.7,7,4,1850000
RESP_IN_00987,"₹12,00,000 - ₹25,00,000",98,3,7,5,5,3,5,4,79.0,33.2,10,4,1850000
RESP_IN_00988,"< ₹3,00,000",125,6,7,2,5,5,3,3,87.6,26.5,10,1,200000
RESP_IN_00989,"₹3,00,000 - ₹6,00,000",91,3,5,5,2,3,1,2,100.0,21.8,9,2,450000
RESP_IN_00990,"₹12,00,000 - ₹25,00,000",80,3,5,1,3,4,1,5,90.7,11.2,10,4,1850000
RESP_IN_00991,"₹6,00,000 - ₹12,00,000",116,4,8,2,3,5,2,2,89.3,26.9,10,3,900000
RESP_IN_00992,"₹3,00,000 - ₹6,00,000",133,5,8,4,3,5,2,3,93.4,23.4,10,2,450000
RESP_IN_00993,"< ₹3,00,000",111,4,6,2,5,5,4,3,83.5,28.1,10,1,200000
RESP_IN_00994,"< ₹3,00,000",128,4,6,3,4,5,4,3,81.0,32.5,10,1,200000
RESP_IN_00995,"< ₹3,00,000",157,7,11,1,2,5,3,2,89.4,37.4,10,1,200000
RESP_IN_00996,"₹6,00,000 - ₹12,00,000",115,3,8,2,2,5,3,5,92.4,18.1,10,3,900000
RESP_IN_00997,"> ₹25,00,000",146,4,7,2,4,5,5,4,85.9,25.0,10,5,3500000
RESP_IN_00998,"< ₹3,00,000",107,3,7,4,5,4,2,4,92.6,20.4,10,1,200000
RESP_IN_00999,"₹6,00,000 - ₹12,00,000",133,6,10,2,4,5,4,4,93.9,26.5,10,3,900000
RESP_IN_01000,"> ₹25,00,000",140,4,7,3,2,5,2,4,83.0,20.7,10,5,3500000
RESP_IN_01001,"₹6,00,000 - ₹12,00,000",97,3,7,1,2,5,3,2,98.4,30.1,9,3,900000
RESP_IN_01002,"₹12,00,000 - ₹25,00,000",85,3,7,1,4,3,1,1,84.3,31.4,9,4,1850000
RESP_IN_01003,"₹12,00,000 - ₹25,00,000",128,4,6,2,1,5,2,2,100.0,22.6,10,4,1850000
RESP_IN_01004,"> ₹25,00,000",100,4,11,3,1,5,1,3,86.8,19.9,10,5,3500000
RESP_IN_01005,"₹12,00,000 - ₹25,00,000",95,3,7,2,3,3,2,3,82.6,26.2,10,4,1850000
RESP_IN_01006,"< ₹3,00,000",98,3,6,1,4,4,4,3,81.8,31.9,9,1,200000
RESP_IN_01007,"₹6,00,000 - ₹12,00,000",87,3,5,1,1,4,3,3,90.4,29.9,9,3,900000
RESP_IN_01008,"₹6,00,000 - ₹12,00,000",82,1,1,1,4,3,2,2,82.1,32.4,6,3,900000
RESP_IN_01009,"₹12,00,000 - ₹25,00,000",93,3,5,2,4,4,1,1,100.0,29.9,10,4,1850000
RESP_IN_01010,"₹6,00,000 - ₹12,00,000",139,5,9,2,5,5,2,5,100.0,20.3,10,3,900000
RESP_IN_01011,"₹3,00,000 - ₹6,00,000",94,3,6,1,4,5,2,4,84.5,21.6,10,2,450000
RESP_IN_01012,"₹6,00,000 - ₹12,00,000",125,4,6,3,1,4,4,3,82.6,36.5,9,3,900000
RESP_IN_01013,"< ₹3,00,000",113,4,6,2,3,5,4,2,93.8,32.5,10,1,200000
RESP_IN_01014,"₹6,00,000 - ₹12,00,000",96,3,8,1,2,4,2,3,97.3,24.1,10,3,900000
RESP_IN_01015,"₹3,00,000 - ₹6,00,000",101,3,6,2,4,5,2,1,100.0,26.7,10,2,450000
RESP_IN_01016,"< ₹3,00,000",116,3,7,1,1,5,3,3,91.2,21.7,10,1,200000
RESP_IN_01017,"₹3,00,000 - ₹6,00,000",132,5,7,2,3,5,5,2,89.0,30.9,10,2,450000
RESP_IN_01018,"₹3,00,000 - ₹6,00,000",115,4,8,4,2,4,4,4,100.0,31.2,10,2,450000
RESP_IN_01019,"₹6,00,000 - ₹12,00,000",74,2,4,4,4,2,2,4,91.6,21.0,8,3,900000
RESP_IN_01020,"₹6,00,000 - ₹12,00,000",90,3,5,4,3,2,2,3,96.3,16.2,9,3,900000
RESP_IN_01021,"₹12,00,000 - ₹25,00,000",146,7,8,2,2,5,3,3,100.0,30.5,10,4,1850000
RESP_IN_01022,"₹12,00,000 - ₹25,00,000",106,4,8,3,3,4,2,4,91.3,15.8,10,4,1850000
RESP_IN_01023,"₹6,00,000 - ₹12,00,000",134,4,8,3,5,5,2,3,83.9,29.5,10,3,900000
RESP_IN_01024,"₹3,00,000 - ₹6,00,000",131,4,8,2,3,5,2,3,100.0,25.1,10,2,450000
RESP_IN_01025,"₹3,00,000 - ₹6,00,000",112,4,6,3,2,3,1,2,87.7,23.4,10,2,450000
RESP_IN_01026,"₹3,00,000 - ₹6,00,000",103,3,8,3,3,4,3,1,86.9,31.7,9,2,450000
RESP_IN_01027,"₹12,00,000 - ₹25,00,000",131,5,9,4,3,5,4,1,94.8,34.9,10,4,1850000
RESP_IN_01028,"₹3,00,000 - ₹6,00,000",111,5,7,3,3,4,1,4,91.2,27.5,10,2,450000
RESP_IN_01029,"₹6,00,000 - ₹12,00,000",154,5,10,3,3,5,1,2,87.7,31.0,10,3,900000
RESP_IN_01030,"< ₹3,00,000",108,4,4,2,2,5,2,3,100.0,20.8,10,1,200000
RESP_IN_01031,"₹6,00,000 - ₹12,00,000",97,3,6,5,5,3,1,3,73.3,20.3,10,3,900000
RESP_IN_01032,"₹6,00,000 - ₹12,00,000",104,4,7,1,3,5,2,2,95.7,30.0,10,3,900000
RESP_IN_01033,"₹6,00,000 - ₹12,00,000",125,5,8,2,3,3,3,5,83.8,20.7,10,3,900000
RESP_IN_01034,"₹12,00,000 - ₹25,00,000",132,6,8,2,4,5,4,5,100.0,22.7,10,4,1850000
RESP_IN_01035,"< ₹3,00,000",99,3,6,2,4,5,4,3,91.3,30.6,10,1,200000
RESP_IN_01036,"< ₹3,00,000",78,2,5,2,3,4,1,2,85.8,20.3,10,1,200000
RESP_IN_01037,"₹6,00,000 - ₹12,00,000",132,5,9,5,5,4,1,3,80.9,24.3,10,3,900000
RESP_IN_01038,"₹3,00,000 - ₹6,00,000",126,6,6,3,1,4,4,4,100.0,25.9,10,2,450000
RESP_IN_01039,"₹12,00,000 - ₹25,00,000",123,4,7,3,5,5,2,2,100.0,27.6,10,4,1850000
RESP_IN_01040,"< ₹3,00,000",126,4,7,1,3,5,2,4,83.8,19.5,10,1,200000
RESP_IN_01041,"₹6,00,000 - ₹12,00,000",70,2,7,2,5,1,1,2,83.4,26.5,8,3,900000
RESP_IN_01042,"₹6,00,000 - ₹12,00,000",164,6,9,2,4,5,5,1,90.0,42.0,10,3,900000
RESP_IN_01043,"₹3,00,000 - ₹6,00,000",81,2,8,2,2,3,2,5,99.6,20.0,10,2,450000
RESP_IN_01044,"₹6,00,000 - ₹12,00,000",100,3,6,4,2,3,2,2,89.0,24.5,9,3,900000
RESP_IN_01045,"₹6,00,000 - ₹12,00,000",107,4,8,2,4,4,1,2,84.9,26.8,10,3,900000
RESP_IN_01046,"₹3,00,000 - ₹6,00,000",105,4,7,2,5,5,3,3,98.2,25.0,10,2,450000
RESP_IN_01047,"₹3,00,000 - ₹6,00,000",110,4,9,1,3,5,4,2,91.9,30.3,10,2,450000
RESP_IN_01048,"₹3,00,000 - ₹6,00,000",91,3,6,3,3,4,4,5,100.0,20.6,9,2,450000
RESP_IN_01049,"₹3,00,000 - ₹6,00,000",173,7,10,1,1,5,2,5,97.6,18.2,10,2,450000
RESP_IN_01050,"₹6,00,000 - ₹12,00,000",114,3,3,1,1,5,2,5,86.2,10.4,9,3,900000
RESP_IN_01051,"< ₹3,00,000",101,4,6,3,2,5,2,2,86.0,29.5,10,1,200000
RESP_IN_01052,"₹3,00,000 - ₹6,00,000",103,3,7,3,2,5,1,3,86.4,18.6,10,2,450000
RESP_IN_01053,"₹6,00,000 - ₹12,00,000",89,3,9,2,2,5,3,3,91.8,24.2,10,3,900000
RESP_IN_01054,"< ₹3,00,000",99,3,4,2,4,5,3,4,94.2,20.1,10,1,200000
RESP_IN_01055,"₹3,00,000 - ₹6,00,000",69,1,1,5,5,1,4,3,78.3,32.7,4,2,450000
RESP_IN_01056,"< ₹3,00,000",99,2,4,3,5,3,1,3,78.1,24.5,10,1,200000
RESP_IN_01057,"₹6,00,000 - ₹12,00,000",98,3,4,3,2,4,1,3,100.0,20.2,10,3,900000
RESP_IN_01058,"₹3,00,000 - ₹6,00,000",125,4,9,2,5,5,3,2,87.9,25.7,10,2,450000
RESP_IN_01059,"< ₹3,00,000",139,7,10,1,3,5,2,3,100.0,23.3,10,1,200000
RESP_IN_01060,"₹12,00,000 - ₹25,00,000",158,6,8,5,5,5,3,3,100.0,23.3,10,4,1850000
RESP_IN_01061,"₹6,00,000 - ₹12,00,000",109,3,8,1,4,4,4,2,86.0,29.1,10,3,900000
RESP_IN_01062,"₹12,00,000 - ₹25,00,000",121,4,9,3,3,5,2,3,69.4,22.2,10,4,1850000
RESP_IN_01063,"₹3,00,000 - ₹6,00,000",105,4,7,4,2,4,2,3,100.0,18.7,10,2,450000
RESP_IN_01064,"₹3,00,000 - ₹6,00,000",83,3,8,3,5,3,4,3,97.2,24.9,10,2,450000
RESP_IN_01065,"₹3,00,000 - ₹6,00,000",135,4,5,1,4,5,3,3,100.0,32.9,10,2,450000
RESP_IN_01066,"₹3,00,000 - ₹6,00,000",67,1,3,2,4,2,1,4,69.1,20.3,7,2,450000
RESP_IN_01067,"₹3,00,000 - ₹6,00,000",46,1,4,1,1,3,4,2,71.2,33.1,5,2,450000
RESP_IN_01068,"₹3,00,000 - ₹6,00,000",100,3,6,3,4,4,4,3,86.5,35.7,10,2,450000
RESP_IN_01069,"₹12,00,000 - ₹25,00,000",79,2,8,1,5,4,3,3,81.4,23.4,9,4,1850000
RESP_IN_01070,"₹3,00,000 - ₹6,00,000",123,5,6,1,4,5,2,5,100.0,18.8,10,2,450000
RESP_IN_01071,"₹3,00,000 - ₹6,00,000",99,4,7,1,1,4,3,5,90.3,25.6,10,2,450000
RESP_IN_01072,"₹6,00,000 - ₹12,00,000",111,4,9,3,2,4,1,4,92.2,16.7,10,3,900000
RESP_IN_01073,"₹3,00,000 - ₹6,00,000",152,5,10,1,1,5,1,2,93.8,32.4,10,2,450000
RESP_IN_01074,"₹3,00,000 - ₹6,00,000",152,6,10,4,4,5,5,1,98.1,42.7,10,2,450000
RESP_IN_01075,"₹12,00,000 - ₹25,00,000",111,4,4,2,4,4,3,1,87.9,36.7,10,4,1850000
RESP_IN_01076,"₹12,00,000 - ₹25,00,000",44,1,5,5,4,1,2,3,84.8,25.3,5,4,1850000
RESP_IN_01077,"> ₹25,00,000",96,4,5,3,3,5,2,4,77.2,16.8,10,5,3500000
RESP_IN_01078,"₹12,00,000 - ₹25,00,000",145,5,6,2,5,5,1,4,87.1,14.7,10,4,1850000
RESP_IN_01079,"₹6,00,000 - ₹12,00,000",132,5,7,2,4,5,5,3,100.0,33.3,10,3,900000
RESP_IN_01080,"₹6,00,000 - ₹12,00,000",67,2,7,2,5,2,5,3,100.0,33.7,7,3,900000
RESP_IN_01081,"₹6,00,000 - ₹12,00,000",127,5,9,3,2,5,3,2,100.0,28.1,10,3,900000
RESP_IN_01082,"₹12,00,000 - ₹25,00,000",102,3,5,4,2,2,2,4,100.0,15.4,8,4,1850000
RESP_IN_01083,"₹6,00,000 - ₹12,00,000",66,1,3,2,4,2,2,3,67.4,28.7,6,3,900000
RESP_IN_01084,"₹3,00,000 - ₹6,00,000",101,3,4,3,1,4,5,2,95.8,37.0,8,2,450000
RESP_IN_01085,"> ₹25,00,000",98,3,6,2,1,5,1,3,100.0,19.5,10,5,3500000
RESP_IN_01086,"< ₹3,00,000",84,2,6,4,3,3,2,1,55.0,35.5,9,1,200000
RESP_IN_01087,"₹6,00,000 - ₹12,00,000",92,4,8,1,1,4,4,3,86.3,31.3,9,3,900000
RESP_IN_01088,"< ₹3,00,000",110,3,6,5,2,2,3,4,75.2,28.4,10,1,200000
RESP_IN_01089,"< ₹3,00,000",116,4,6,2,5,5,4,2,89.0,29.6,10,1,200000
RESP_IN_01090,"> ₹25,00,000",133,5,6,1,3,5,3,4,92.3,22.7,10,5,3500000
RESP_IN_01091,"₹6,00,000 - ₹12,00,000",69,1,4,2,3,4,3,3,93.3,34.0,7,3,900000
RESP_IN_01092,"₹12,00,000 - ₹25,00,000",107,4,5,1,2,5,1,3,86.4,23.9,10,4,1850000
RESP_IN_01093,"< ₹3,00,000",124,4,8,1,3,5,3,1,87.4,30.0,10,1,200000
RESP_IN_01094,"< ₹3,00,000",98,3,3,3,2,4,4,3,91.7,26.6,7,1,200000
RESP_IN_01095,"< ₹3,00,000",109,3,4,3,4,4,4,3,98.6,35.8,9,1,200000
RESP_IN_01096,"₹3,00,000 - ₹6,00,000",80,2,5,5,5,1,4,3,89.4,32.4,7,2,450000
RESP_IN_01097,"< ₹3,00,000",122,6,9,3,2,5,2,2,100.0,25.8,10,1,200000
RESP_IN_01098,"₹6,00,000 - ₹12,00,000",79,2,4,3,2,2,3,3,82.6,29.3,7,3,900000
RESP_IN_01099,"₹3,00,000 - ₹6,00,000",94,3,7,2,2,5,4,2,86.2,38.3,9,2,450000
RESP_IN_01100,"₹3,00,000 - ₹6,00,000",70,2,6,1,5,3,1,3,91.4,17.3,8,2,450000
RESP_IN_01101,"₹6,00,000 - ₹12,00,000",90,3,5,1,1,4,4,1,99.9,39.5,9,3,900000
RESP_IN_01102,"₹6,00,000 - ₹12,00,000",120,4,8,5,4,4,1,3,100.0,20.4,10,3,900000
RESP_IN_01103,"₹6,00,000 - ₹12,00,000",94,1,3,3,1,3,1,1,86.5,30.7,8,3,900000
RESP_IN_01104,"₹6,00,000 - ₹12,00,000",108,4,7,2,1,5,3,2,71.5,27.2,10,3,900000
RESP_IN_01105,"₹6,00,000 - ₹12,00,000",100,2,5,4,4,4,1,2,90.7,22.0,10,3,900000
RESP_IN_01106,"₹6,00,000 - ₹12,00,000",133,5,7,2,3,5,4,2,100.0,32.2,10,3,900000
RESP_IN_01107,"< ₹3,00,000",104,4,6,4,2,4,1,3,100.0,15.2,10,1,200000
RESP_IN_01108,"₹3,00,000 - ₹6,00,000",127,5,7,3,1,5,1,4,92.4,15.1,10,2,450000
RESP_IN_01109,"₹6,00,000 - ₹12,00,000",100,4,7,3,2,4,2,3,86.3,22.4,10,3,900000
RESP_IN_01110,"₹3,00,000 - ₹6,00,000",97,3,6,2,2,3,4,3,86.9,24.7,7,2,450000
RESP_IN_01111,"< ₹3,00,000",119,5,9,1,3,5,2,2,90.4,31.5,10,1,200000
RESP_IN_01112,"< ₹3,00,000",112,4,5,4,5,5,2,3,100.0,23.6,10,1,200000
RESP_IN_01113,"< ₹3,00,000",153,6,10,4,2,5,3,1,100.0,23.9,10,1,200000
RESP_IN_01114,"₹3,00,000 - ₹6,00,000",103,3,8,1,4,4,4,5,74.7,27.0,10,2,450000
RESP_IN_01115,"₹12,00,000 - ₹25,00,000",114,4,8,4,5,5,1,5,85.1,5.8,10,4,1850000
RESP_IN_01116,"₹12,00,000 - ₹25,00,000",113,3,6,2,4,4,2,3,96.4,20.7,10,4,1850000
RESP_IN_01117,"₹3,00,000 - ₹6,00,000",81,2,5,3,4,4,3,4,91.9,28.8,9,2,450000
RESP_IN_01118,"₹12,00,000 - ₹25,00,000",151,7,9,2,4,5,1,4,96.0,17.8,10,4,1850000
RESP_IN_01119,"> ₹25,00,000",91,3,6,5,5,2,1,2,91.9,25.7,10,5,3500000
RESP_IN_01120,"< ₹3,00,000",120,5,9,5,1,4,1,3,96.0,21.2,10,1,200000
RESP_IN_01121,"₹3,00,000 - ₹6,00,000",74,1,5,4,2,1,4,3,85.4,21.7,6,2,450000
RESP_IN_01122,"₹3,00,000 - ₹6,00,000",98,3,4,2,1,5,1,5,89.1,9.8,10,2,450000
RESP_IN_01123,"< ₹3,00,000",105,3,5,2,3,4,1,3,99.9,21.4,10,1,200000
RESP_IN_01124,"₹3,00,000 - ₹6,00,000",93,3,7,5,4,3,1,2,78.9,23.5,10,2,450000
RESP_IN_01125,"> ₹25,00,000",132,4,6,1,4,5,5,3,96.8,37.2,9,5,3500000
RESP_IN_01126,"₹3,00,000 - ₹6,00,000",113,3,10,1,4,5,3,4,82.7,22.5,10,2,450000
RESP_IN_01127,"₹6,00,000 - ₹12,00,000",83,2,4,1,5,4,5,3,89.7,31.8,6,3,900000
RESP_IN_01128,"< ₹3,00,000",145,6,9,2,4,5,4,4,83.5,28.3,10,1,200000
RESP_IN_01129,"₹12,00,000 - ₹25,00,000",73,2,6,2,3,2,3,4,80.8,26.5,7,4,1850000
RESP_IN_01130,"₹12,00,000 - ₹25,00,000",131,5,7,1,3,5,1,3,100.0,26.8,10,4,1850000
RESP_IN_01131,"₹12,00,000 - ₹25,00,000",81,1,4,3,1,2,3,2,85.4,34.0,6,4,1850000
RESP_IN_01132,"₹6,00,000 - ₹12,00,000",101,3,9,1,1,4,2,4,83.6,18.5,10,3,900000
RESP_IN_01133,"₹6,00,000 - ₹12,00,000",102,4,8,2,3,4,5,5,96.4,26.1,10,3,900000
RESP_IN_01134,"₹3,00,000 - ₹6,00,000",119,4,5,4,3,5,2,1,100.0,32.1,10,2,450000
RESP_IN_01135,"< ₹3,00,000",134,7,9,2,2,4,3,1,99.3,34.0,10,1,200000
RESP_IN_01136,"₹3,00,000 - ₹6,00,000",103,3,6,3,2,4,1,4,87.4,25.0,10,2,450000
RESP_IN_01137,"₹12,00,000 - ₹25,00,000",104,3,5,2,5,4,5,4,100.0,29.5,10,4,1850000
RESP_IN_01138,"₹3,00,000 - ₹6,00,000",115,4,6,2,4,4,1,4,73.4,13.1,10,2,450000
RESP_IN_01139,"₹3,00,000 - ₹6,00,000",146,5,9,2,2,5,3,2,100.0,26.5,10,2,450000
RESP_IN_01140,"₹3,00,000 - ₹6,00,000",116,4,8,4,1,3,5,4,99.8,33.3,9,2,450000
RESP_IN_01141,"₹6,00,000 - ₹12,00,000",114,3,8,4,2,4,3,3,83.6,31.8,10,3,900000
RESP_IN_01142,"< ₹3,00,000",104,2,8,1,4,5,3,2,100.0,27.8,10,1,200000
RESP_IN_01143,"₹12,00,000 - ₹25,00,000",122,5,8,3,1,3,5,3,100.0,31.5,9,4,1850000
RESP_IN_01144,"₹6,00,000 - ₹12,00,000",103,2,3,3,2,3,2,4,89.3,21.7,10,3,900000
RESP_IN_01145,"₹6,00,000 - ₹12,00,000",108,5,7,3,4,5,4,5,100.0,23.0,10,3,900000
RESP_IN_01146,"₹3,00,000 - ₹6,00,000",157,7,10,1,3,5,3,1,100.0,32.4,10,2,450000
RESP_IN_01147,"₹12,00,000 - ₹25,00,000",161,7,9,5,3,5,2,3,93.8,15.0,10,4,1850000
RESP_IN_01148,"₹3,00,000 - ₹6,00,000",132,4,9,4,3,4,4,4,100.0,19.0,10,2,450000
RESP_IN_01149,"₹3,00,000 - ₹6,00,000",114,3,4,1,3,5,3,2,81.4,27.6,8,2,450000
RESP_IN_01150,"₹3,00,000 - ₹6,00,000",153,5,7,2,5,5,5,2,94.3,30.9,10,2,450000
RESP_IN_01151,"₹3,00,000 - ₹6,00,000",93,3,6,5,1,2,3,3,97.3,24.7,9,2,450000
RESP_IN_01152,"₹3,00,000 - ₹6,00,000",70,2,3,1,3,5,1,2,91.5,24.6,8,2,450000
RESP_IN_01153,"₹6,00,000 - ₹12,00,000",100,4,5,1,1,5,4,2,96.7,35.7,10,3,900000
RESP_IN_01154,"₹12,00,000 - ₹25,00,000",65,2,4,1,3,2,2,2,64.9,28.0,5,4,1850000
RESP_IN_01155,"₹3,00,000 - ₹6,00,000",104,4,5,2,2,4,3,4,84.8,22.9,10,2,450000
RESP_IN_01156,"₹3,00,000 - ₹6,00,000",143,6,9,4,1,5,1,2,93.7,21.1,10,2,450000
RESP_IN_01157,"₹3,00,000 - ₹6,00,000",123,4,7,2,4,5,2,3,100.0,19.4,10,2,450000
RESP_IN_01158,"₹3,00,000 - ₹6,00,000",92,2,7,1,5,4,3,3,75.3,27.1,8,2,450000
RESP_IN_01159,"₹3,00,000 - ₹6,00,000",133,6,10,1,4,5,3,3,100.0,27.4,10,2,450000
RESP_IN_01160,"₹3,00,000 - ₹6,00,000",87,2,4,2,2,3,3,5,95.9,20.8,8,2,450000
RESP_IN_01161,"< ₹3,00,000",132,6,8,4,3,4,5,5,100.0,21.1,10,1,200000
RESP_IN_01162,"₹3,00,000 - ₹6,00,000",91,3,6,2,2,3,1,2,65.2,24.3,10,2,450000
RESP_IN_01163,"₹6,00,000 - ₹12,00,000",105,4,7,2,3,5,2,2,87.6,27.5,10,3,900000
RESP_IN_01164,"₹3,00,000 - ₹6,00,000",107,3,6,1,3,4,2,2,93.6,28.6,10,2,450000
RESP_IN_01165,"₹6,00,000 - ₹12,00,000",156,6,9,2,3,5,3,4,84.8,28.7,10,3,900000
RESP_IN_01166,"₹12,00,000 - ₹25,00,000",83,2,7,2,4,4,4,1,100.0,33.4,9,4,1850000
RESP_IN_01167,"₹6,00,000 - ₹12,00,000",57,2,5,1,3,3,3,2,80.3,35.4,6,3,900000
RESP_IN_01168,"< ₹3,00,000",138,5,5,2,2,5,2,1,100.0,30.5,10,1,200000
RESP_IN_01169,"< ₹3,00,000",142,5,6,1,3,5,1,4,69.1,11.4,10,1,200000
RESP_IN_01170,"₹6,00,000 - ₹12,00,000",80,2,7,2,2,2,2,2,92.4,25.0,7,3,900000
RESP_IN_01171,"₹3,00,000 - ₹6,00,000",89,4,6,4,2,4,2,2,96.6,32.8,10,2,450000
RESP_IN_01172,"< ₹3,00,000",114,3,3,1,5,5,4,2,95.8,38.3,8,1,200000
RESP_IN_01173,"₹3,00,000 - ₹6,00,000",136,6,11,1,2,5,4,3,95.4,32.7,10,2,450000
RESP_IN_01174,"₹6,00,000 - ₹12,00,000",74,2,4,2,2,3,2,4,79.3,27.7,8,3,900000
RESP_IN_01175,"₹6,00,000 - ₹12,00,000",118,5,8,1,3,5,1,2,70.5,21.7,10,3,900000
RESP_IN_01176,"₹6,00,000 - ₹12,00,000",139,6,6,1,4,5,4,2,97.7,37.2,10,3,900000
RESP_IN_01177,"₹3,00,000 - ₹6,00,000",58,1,6,3,2,2,5,2,76.9,30.9,5,2,450000
RESP_IN_01178,"₹6,00,000 - ₹12,00,000",171,7,9,4,4,5,1,2,89.7,27.2,10,3,900000
RESP_IN_01179,"₹12,00,000 - ₹25,00,000",73,2,8,3,5,2,3,3,88.1,23.4,8,4,1850000
RESP_IN_01180,"₹3,00,000 - ₹6,00,000",111,4,4,3,3,5,5,1,78.2,39.0,10,2,450000
RESP_IN_01181,"₹12,00,000 - ₹25,00,000",101,3,5,1,5,5,1,1,77.0,21.4,10,4,1850000
RESP_IN_01182,"₹3,00,000 - ₹6,00,000",84,4,8,5,3,3,5,2,94.0,34.8,10,2,450000
RESP_IN_01183,"₹6,00,000 - ₹12,00,000",119,4,8,2,5,5,2,1,84.7,33.2,10,3,900000
RESP_IN_01184,"₹6,00,000 - ₹12,00,000",145,6,8,5,2,5,2,3,87.2,29.1,10,3,900000
RESP_IN_01185,"₹3,00,000 - ₹6,00,000",136,5,8,3,5,5,4,3,100.0,32.1,10,2,450000
RESP_IN_01186,"> ₹25,00,000",140,6,10,4,1,5,4,5,88.1,16.7,10,5,3500000
